	datetime	hour	sleep_minutes	last_mothermilk	last_mothermilk_before	last_milk	last_milk_before	last_small_before	last_big_before
120	2020-12-15 00:20:00	0	160.0	52.0	45.0	160.0	265.0	15.0	15.0
121	2020-12-15 03:35:00	3	205.0	7.0	20.0	160.0	460.0	210.0	210.0
122	2020-12-15 09:05:00	9	110.0	5.0	25.0	160.0	790.0	125.0	540.0
123	2020-12-15 14:05:00	14	15.0	7.0	115.0	160.0	1090.0	140.0	840.0
124	2020-12-15 16:15:00	16	75.0	9.0	85.0	160.0	1220.0	65.0	970.0
125	2020-12-15 20:40:00	20	360.0	64.0	0.0	160.0	30.0	0.0	0.0
126	2020-12-16 03:05:00	3	205.0	10.0	20.0	160.0	415.0	20.0	385.0
127	2020-12-16 06:35:00	6	40.0	10.0	230.0	160.0	625.0	230.0	595.0
128	2020-12-16 09:20:00	9	40.0	12.0	110.0	160.0	790.0	110.0	760.0
129	2020-12-16 12:55:00	12	45.0	10.0	110.0	160.0	1005.0	45.0	975.0
130	2020-12-16 15:05:00	15	45.0	9.0	25.0	160.0	1135.0	35.0	1105.0
131	2020-12-16 20:00:00	20	135.0	4.0	15.0	160.0	5.0	230.0	1400.0
132	2020-12-16 22:25:00	22	230.0	56.0	0.0	160.0	150.0	0.0	0.0
133	2020-12-17 04:20:00	4	200.0	56.0	355.0	160.0	505.0	105.0	355.0
134	2020-12-17 09:15:00	9	80.0	15.0	90.0	160.0	800.0	90.0	40.0
135	2020-12-17 13:05:00	13	125.0	13.0	110.0	160.0	1030.0	40.0	40.0
136	2020-12-17 19:50:00	19	530.0	53.0	0.0	160.0	10.0	0.0	0.0
137	2020-12-18 05:35:00	5	130.0	53.0	585.0	160.0	595.0	585.0	585.0
138	2020-12-18 09:05:00	9	120.0	10.0	65.0	160.0	805.0	15.0	795.0
139	2020-12-18 13:25:00	13	75.0	10.0	100.0	160.0	1065.0	80.0	1055.0
140	2020-12-18 16:20:00	16	35.0	10.0	75.0	160.0	1240.0	85.0	1230.0
141	2020-12-18 18:10:00	18	25.0	10.0	185.0	160.0	1350.0	70.0	1340.0
142	2020-12-18 20:45:00	20	595.0	44.0	0.0	160.0	50.0	0.0	0.0
143	2020-12-19 09:20:00	9	30.0	6.0	45.0	160.0	805.0	150.0	755.0
144	2020-12-19 12:20:00	12	40.0	8.0	30.0	160.0	985.0	45.0	45.0
145	2020-12-19 14:30:00	14	30.0	8.0	160.0	160.0	1115.0	15.0	175.0
146	2020-12-19 20:00:00	20	380.0	50.0	0.0	160.0	55.0	0.0	0.0
147	2020-12-20 02:50:00	2	10.0	50.0	410.0	160.0	465.0	410.0	410.0
148	2020-12-20 03:05:00	3	200.0	50.0	425.0	160.0	480.0	425.0	425.0
149	2020-12-20 08:15:00	8	40.0	16.0	110.0	160.0	790.0	85.0	85.0
150	2020-12-20 11:00:00	11	30.0	16.0	100.0	160.0	955.0	110.0	250.0
151	2020-12-20 13:20:00	13	90.0	9.0	80.0	160.0	1095.0	20.0	390.0
152	2020-12-20 16:20:00	16	20.0	8.0	90.0	160.0	1275.0	200.0	570.0
153	2020-12-20 19:50:00	19	425.0	64.0	0.0	160.0	10.0	0.0	0.0
154	2020-12-21 03:10:00	3	70.0	64.0	440.0	160.0	450.0	440.0	440.0
155	2020-12-21 05:20:00	5	155.0	64.0	570.0	160.0	580.0	25.0	570.0
156	2020-12-21 09:15:00	9	130.0	11.0	75.0	160.0	815.0	260.0	25.0
157	2020-12-21 13:20:00	13	55.0	8.0	100.0	160.0	1060.0	90.0	270.0
158	2020-12-21 17:00:00	17	25.0	13.0	150.0	160.0	1280.0	125.0	490.0
159	2020-12-21 20:10:00	20	460.0	42.0	0.0	160.0	20.0	0.0	0.0
160	2020-12-22 04:35:00	4	115.0	42.0	505.0	160.0	525.0	505.0	505.0
161	2020-12-22 08:50:00	8	95.0	7.0	15.0	160.0	780.0	70.0	70.0
162	2020-12-22 12:30:00	12	25.0	8.0	80.0	160.0	1000.0	15.0	290.0
163	2020-12-22 13:00:00	13	75.0	8.0	110.0	160.0	1030.0	45.0	320.0
164	2020-12-22 16:15:00	16	29.0	12.0	120.0	160.0	1225.0	85.0	80.0
165	2020-12-22 19:50:00	19	610.0	55.0	0.0	160.0	10.0	0.0	0.0
166	2020-12-23 06:15:00	6	30.0	55.0	625.0	160.0	635.0	625.0	625.0
167	2020-12-23 08:45:00	8	75.0	10.0	115.0	160.0	785.0	105.0	775.0
168	2020-12-23 12:15:00	12	35.0	14.0	110.0	160.0	995.0	120.0	985.0
169	2020-12-23 15:10:00	15	35.0	8.0	75.0	160.0	1170.0	120.0	120.0
170	2020-12-23 16:40:00	16	5.0	8.0	165.0	160.0	1260.0	210.0	210.0
171	2020-12-23 19:05:00	19	10.0	8.0	120.0	160.0	1405.0	100.0	355.0
172	2020-12-23 20:40:00	20	570.0	45.0	0.0	160.0	40.0	0.0	0.0
173	2020-12-24 08:40:00	8	80.0	11.0	125.0	160.0	760.0	125.0	720.0
174	2020-12-24 11:55:00	11	10.0	9.0	110.0	160.0	955.0	110.0	65.0
175	2020-12-24 14:15:00	14	30.0	12.0	75.0	160.0	1095.0	25.0	205.0
176	2020-12-24 16:40:00	16	25.0	13.0	75.0	160.0	1240.0	40.0	40.0
177	2020-12-24 19:55:00	19	551.0	56.0	0.0	160.0	5.0	0.0	0.0
178	2020-12-25 05:20:00	5	55.0	56.0	565.0	160.0	570.0	565.0	565.0
179	2020-12-25 08:40:00	8	28.0	16.0	130.0	160.0	770.0	5.0	765.0
180	2020-12-25 11:05:00	11	65.0	10.0	60.0	160.0	915.0	150.0	910.0
181	2020-12-25 14:15:00	14	40.0	9.0	75.0	160.0	1105.0	120.0	1100.0
182	2020-12-25 15:40:00	15	40.0	9.0	160.0	160.0	1190.0	30.0	1185.0
183	2020-12-25 20:35:00	20	192.0	5.0	55.0	160.0	85.0	70.0	1480.0
184	2020-12-25 23:55:00	23	275.0	60.0	0.0	160.0	285.0	0.0	0.0
185	2020-12-26 04:40:00	4	110.0	60.0	285.0	160.0	570.0	285.0	285.0
186	2020-12-26 08:40:00	8	140.0	12.0	125.0	160.0	810.0	130.0	130.0
187	2020-12-26 13:10:00	13	76.0	16.0	110.0	160.0	1080.0	80.0	400.0
188	2020-12-26 17:20:00	17	40.0	8.0	150.0	160.0	1330.0	75.0	650.0
189	2020-12-26 20:25:00	20	564.0	47.0	0.0	160.0	80.0	0.0	0.0
190	2020-12-27 06:10:00	6	62.0	47.0	585.0	160.0	665.0	585.0	585.0
191	2020-12-27 08:55:00	8	50.0	16.0	95.0	160.0	830.0	95.0	750.0
192	2020-12-27 12:20:00	12	35.0	6.0	135.0	160.0	1035.0	70.0	70.0
