	date	time	mothermilk	milk	expressedmilk	small	big	sleep
793	2020-11-20	03:45:00	15					
794	2020-11-20	04:00:00						1
795	2020-11-20	06:15:00						0
796	2020-11-20	06:15:00	14					
797	2020-11-20	06:30:00				1		
798	2020-11-20	07:05:00					1	
799	2020-11-20	07:05:00				1		
800	2020-11-20	07:50:00	64					
801	2020-11-20	09:05:00				1		
802	2020-11-20	10:10:00						1
803	2020-11-20	10:55:00						0
804	2020-11-20	11:10:00	15					
805	2020-11-20	11:40:00				1		
806	2020-11-20	13:15:00	9					
807	2020-11-20	13:25:00						1
808	2020-11-20	13:50:00						0
809	2020-11-20	14:00:00	8					
810	2020-11-20	14:15:00				1		
811	2020-11-20	14:40:00				1		
812	2020-11-20	15:30:00						1
813	2020-11-20	16:15:00						0
814	2020-11-20	16:20:00						1
815	2020-11-20	16:25:00						0
816	2020-11-20	16:30:00						1
817	2020-11-20	16:40:00						0
818	2020-11-20	16:40:00	12					
819	2020-11-20	18:20:00	12					
820	2020-11-20	19:30:00	5					
821	2020-11-20	19:55:00				1		
822	2020-11-20	20:25:00				1		
823	2020-11-20	20:25:00		120				
824	2020-11-20	20:35:00	30					
825	2020-11-20	22:05:00						1
826	2020-11-20	22:35:00						0
827	2020-11-20	22:35:00	15					
828	2020-11-20	22:50:00						1
829	2020-11-20	22:50:00	214					
830	2020-11-20	22:50:00				1		
831	2020-11-20	22:50:00					1	
832	2020-11-21	01:40:00						0
833	2020-11-21	01:50:00	33					
834	2020-11-21	02:25:00						1
835	2020-11-21	05:15:00						0
836	2020-11-21	05:15:00	46					
837	2020-11-21	06:00:00						1
838	2020-11-21	06:40:00						0
839	2020-11-21	06:40:00	11					
840	2020-11-21	07:00:00				1		
841	2020-11-21	07:40:00				1		
842	2020-11-21	08:10:00						1
843	2020-11-21	08:50:00						0
844	2020-11-21	09:30:00				1		
845	2020-11-21	09:35:00	10					
846	2020-11-21	10:35:00				1		
847	2020-11-21	10:55:00						1
848	2020-11-21	11:25:00						0
849	2020-11-21	11:40:00						1
850	2020-11-21	12:25:00						0
851	2020-11-21	12:55:00	11					
852	2020-11-21	13:05:00				1		
853	2020-11-21	14:10:00						1
854	2020-11-21	14:45:00						0
855	2020-11-21	14:55:00				1		
856	2020-11-21	15:15:00	13					
857	2020-11-21	15:40:00				1		
858	2020-11-21	16:30:00				1		
859	2020-11-21	17:00:00						1
860	2020-11-21	17:25:00						0
861	2020-11-21	18:00:00	8					
862	2020-11-21	18:25:00	7					
863	2020-11-21	19:10:00				1		
864	2020-11-21	19:20:00		160				
865	2020-11-21	19:30:00						1
866	2020-11-21	19:55:00						0
867	2020-11-21	20:05:00	18					
868	2020-11-21	20:20:00						1
869	2020-11-21	21:00:00						0
870	2020-11-21	21:05:00	14					
871	2020-11-21	21:20:00						1
872	2020-11-21	21:20:00	171					
873	2020-11-21	21:20:00				1		
874	2020-11-21	21:20:00					1	
875	2020-11-22	00:10:00						0
876	2020-11-22	00:10:00	15					
877	2020-11-22	00:25:00						1
878	2020-11-22	03:00:00						0
879	2020-11-22	03:00:00	30					
880	2020-11-22	03:30:00						1
881	2020-11-22	05:35:00						0
882	2020-11-22	05:35:00	30					
883	2020-11-22	06:05:00						1
884	2020-11-22	07:00:00						0
885	2020-11-22	07:00:00	8					
886	2020-11-22	07:25:00				1		
887	2020-11-22	08:30:00	8					
888	2020-11-22	09:00:00				1		
889	2020-11-22	09:10:00						1
890	2020-11-22	09:40:00						0
891	2020-11-22	10:20:00				1		
892	2020-11-22	10:20:00	6					
893	2020-11-22	12:00:00						1
894	2020-11-22	12:15:00						0
895	2020-11-22	13:10:00				1		
896	2020-11-22	13:30:00	9					
897	2020-11-22	14:10:00						1
898	2020-11-22	14:35:00						0
899	2020-11-22	15:40:00	4					
900	2020-11-22	16:50:00				1		
901	2020-11-22	16:50:00					1	
902	2020-11-22	17:10:00						1
903	2020-11-22	17:35:00						0
904	2020-11-22	18:35:00						1
905	2020-11-22	19:20:00						0
906	2020-11-22	19:30:00	17					
907	2020-11-22	20:00:00				1		
908	2020-11-22	20:00:00					1	
909	2020-11-22	20:15:00		100				
910	2020-11-22	20:25:00					1	
911	2020-11-22	20:45:00					1	
912	2020-11-22	21:15:00	26					
913	2020-11-22	21:40:00						1
914	2020-11-22	23:15:00						0
915	2020-11-22	23:15:00	11					
916	2020-11-22	23:30:00						1
917	2020-11-22	23:50:00	8					
918	2020-11-22	23:50:00						0
919	2020-11-22	23:50:00	171					
920	2020-11-22	23:50:00				1		
921	2020-11-22	23:50:00					1	
922	2020-11-23	00:00:00	9					
923	2020-11-23	00:10:00						1
924	2020-11-23	00:30:00						0
925	2020-11-23	00:30:00				1		
926	2020-11-23	00:45:00						1
927	2020-11-23	04:00:00						0
928	2020-11-23	04:00:00				1		
929	2020-11-23	04:00:00	18					
930	2020-11-23	04:15:00						1
931	2020-11-23	05:30:00	67					
932	2020-11-23	05:30:00						0
933	2020-11-23	06:35:00	20					
934	2020-11-23	06:55:00						1
935	2020-11-23	07:20:00						0
936	2020-11-23	07:35:00				1		
937	2020-11-23	07:35:00					1	
938	2020-11-23	08:30:00	8					
939	2020-11-23	09:15:00				1		
940	2020-11-23	09:40:00	13					
941	2020-11-23	10:25:00						1
942	2020-11-23	11:00:00						0
943	2020-11-23	12:20:00						1
944	2020-11-23	13:00:00						0
945	2020-11-23	13:00:00	14					
946	2020-11-23	13:40:00				1		
947	2020-11-23	13:40:00					1	
948	2020-11-23	15:15:00				1		
949	2020-11-23	15:20:00						1
950	2020-11-23	16:00:00						0
951	2020-11-23	16:20:00	9					
952	2020-11-23	17:30:00				1		
953	2020-11-23	17:30:00					1	
954	2020-11-23	17:45:00	13					
955	2020-11-23	18:00:00						1
956	2020-11-23	18:25:00						0
957	2020-11-23	18:35:00	10					
958	2020-11-23	18:50:00				1		
959	2020-11-23	20:05:00				1		
960	2020-11-23	20:10:00		160				
961	2020-11-23	20:20:00					1	
962	2020-11-23	20:20:00				1		
963	2020-11-23	20:35:00	17					
964	2020-11-23	20:50:00						1
965	2020-11-23	22:30:00						0
966	2020-11-23	22:30:00	15					
967	2020-11-23	22:45:00						1
968	2020-11-23	22:45:00	213					
969	2020-11-23	22:45:00				1		
970	2020-11-23	22:45:00					1	
971	2020-11-24	03:40:00						0
972	2020-11-24	03:40:00	37					
973	2020-11-24	04:15:00						1
974	2020-11-24	04:45:00						0
975	2020-11-24	04:45:00	17					
976	2020-11-24	05:20:00					1	
977	2020-11-24	05:20:00				1		
978	2020-11-24	05:50:00						1
979	2020-11-24	06:35:00						0
980	2020-11-24	06:40:00	63					
981	2020-11-24	07:40:00				1		
982	2020-11-24	08:50:00	10					
983	2020-11-24	09:55:00				1		
984	2020-11-24	09:55:00	3					
985	2020-11-24	10:20:00						1
986	2020-11-24	11:35:00						0
987	2020-11-24	11:50:00						1
988	2020-11-24	12:55:00						0
989	2020-11-24	13:20:00				1		
990	2020-11-24	13:25:00	14					
991	2020-11-24	13:55:00					1	
992	2020-11-24	14:55:00						1
993	2020-11-24	15:10:00						0
994	2020-11-24	16:00:00				1		
995	2020-11-24	16:00:00					1	
996	2020-11-24	16:10:00						1
997	2020-11-24	17:20:00						0
998	2020-11-24	17:25:00	15					
999	2020-11-24	18:55:00				1		
1000	2020-11-24	20:10:00				1		
1001	2020-11-24	20:20:00		120				
1002	2020-11-24	20:30:00						1
1003	2020-11-24	21:00:00						0
1004	2020-11-24	21:05:00	34					
1005	2020-11-24	21:40:00						1
1006	2020-11-24	23:10:00						0
1007	2020-11-24	23:10:00	5					
1008	2020-11-24	23:15:00						1
1009	2020-11-24	23:30:00						0
1010	2020-11-24	23:50:00						1
1011	2020-11-24	23:50:00	199					
1012	2020-11-24	23:50:00				1		
1013	2020-11-24	23:50:00					1	
1014	2020-11-25	02:15:00						0
1015	2020-11-25	02:25:00						1
1016	2020-11-25	02:55:00						0
1017	2020-11-25	02:55:00				1		
1018	2020-11-25	02:55:00	17					
1019	2020-11-25	03:10:00						1
1020	2020-11-25	03:30:00						0
1021	2020-11-25	03:35:00	22					
1022	2020-11-25	03:55:00						1
1023	2020-11-25	06:55:00						0
1024	2020-11-25	07:00:00	17					
1025	2020-11-25	07:45:00				1		
1026	2020-11-25	07:45:00					1	
1027	2020-11-25	08:10:00	9					
1028	2020-11-25	09:00:00						1
1029	2020-11-25	09:30:00						0
1030	2020-11-25	10:20:00						1
1031	2020-11-25	11:45:00						0
1032	2020-11-25	11:55:00	16					
1033	2020-11-25	12:20:00					1	
1034	2020-11-25	12:20:00				1		
1035	2020-11-25	12:35:00					1	
1036	2020-11-25	13:20:00						1
1037	2020-11-25	14:40:00						0
1038	2020-11-25	15:00:00					1	
1039	2020-11-25	15:00:00				1		
1040	2020-11-25	15:50:00	10					
1041	2020-11-25	16:15:00				1		
1042	2020-11-25	16:25:00					1	
1043	2020-11-25	16:35:00	10					
1044	2020-11-25	17:05:00	31					
1045	2020-11-25	17:35:00						1
1046	2020-11-25	17:40:00						0
1047	2020-11-25	18:00:00	10					
1048	2020-11-25	18:35:00				1		
1049	2020-11-25	18:35:00					1	
1050	2020-11-25	19:15:00				1		
1051	2020-11-25	19:25:00		120				
1052	2020-11-25	19:40:00	17					
1053	2020-11-25	19:55:00						1
1054	2020-11-25	20:25:00						0
1055	2020-11-25	20:30:00	9					
1056	2020-11-25	21:10:00						1
1057	2020-11-25	21:50:00						0
1058	2020-11-25	22:10:00						1
1059	2020-11-25	22:10:00	168					
1060	2020-11-25	22:10:00				1		
1061	2020-11-25	22:10:00					1	
1062	2020-11-26	01:10:00						0
1063	2020-11-26	01:10:00	30					
1064	2020-11-26	01:40:00						1
1065	2020-11-26	04:50:00						0
1066	2020-11-26	04:50:00	15					
1067	2020-11-26	05:05:00						1
1068	2020-11-26	05:55:00	45					
1069	2020-11-26	05:55:00						0
1070	2020-11-26	06:45:00				1		
1071	2020-11-26	07:50:00				1		
1072	2020-11-26	08:25:00	23					
1073	2020-11-26	08:50:00						1
1074	2020-11-26	09:05:00						0
1075	2020-11-26	09:20:00				1		
1076	2020-11-26	10:40:00				1		
1077	2020-11-26	10:55:00	21					
1078	2020-11-26	11:55:00				1		
1079	2020-11-26	12:45:00	7					
1080	2020-11-26	13:00:00						1
1081	2020-11-26	15:25:00						0
1082	2020-11-26	15:30:00	12					
1083	2020-11-26	16:50:00					1	
1084	2020-11-26	17:35:00						1
1085	2020-11-26	18:05:00						0
1086	2020-11-26	18:25:00				1		
1087	2020-11-26	18:25:00	11					
1088	2020-11-26	19:15:00	8					
1089	2020-11-26	20:00:00				1		
1090	2020-11-26	20:20:00		120				
1091	2020-11-26	20:30:00	4					
1092	2020-11-26	20:45:00						1
1093	2020-11-26	21:50:00						0
1094	2020-11-26	21:50:00	126					
1095	2020-11-26	23:55:00	110					
1096	2020-11-26	23:55:00	413					
1097	2020-11-26	23:55:00				1		
1098	2020-11-26	23:55:00					1	
1099	2020-11-27	03:00:00						1
1100	2020-11-27	05:10:00						0
1101	2020-11-27	05:15:00	33					
1102	2020-11-27	05:55:00				1		
1103	2020-11-27	05:55:00					1	
1104	2020-11-27	07:05:00	25					
1105	2020-11-27	07:25:00						1
1106	2020-11-27	08:00:00						0
1107	2020-11-27	08:15:00				1		
1108	2020-11-27	08:45:00					1	
1109	2020-11-27	08:45:00	16					
1110	2020-11-27	09:40:00	20					
1111	2020-11-27	10:35:00						1
1112	2020-11-27	12:30:00						0
1113	2020-11-27	12:45:00				1		
1114	2020-11-27	12:55:00	8					
1115	2020-11-27	14:45:00						1
1116	2020-11-27	15:30:00						0
1117	2020-11-27	16:15:00					1	
1118	2020-11-27	16:15:00				1		
1119	2020-11-27	16:25:00	34					
1120	2020-11-27	16:55:00						1
1121	2020-11-27	17:15:00						0
1122	2020-11-27	18:50:00	8					
1123	2020-11-27	19:30:00				1		
1124	2020-11-27	19:45:00		80				
1125	2020-11-27	20:10:00	48					
1126	2020-11-27	21:00:00						1
1127	2020-11-27	21:00:00	11					
1128	2020-11-27	21:05:00						0
1129	2020-11-27	21:10:00						1
1130	2020-11-27	22:50:00						0
1131	2020-11-27	22:55:00						1
1132	2020-11-27	22:55:00	203					
1133	2020-11-27	22:55:00				1		
1134	2020-11-27	22:55:00					1	
1135	2020-11-28	00:20:00						0
1136	2020-11-28	00:20:00	30					
1137	2020-11-28	00:50:00						1
1138	2020-11-28	01:35:00						0
1139	2020-11-28	01:45:00	12					
1140	2020-11-28	01:55:00						1
1141	2020-11-28	04:05:00						0
1142	2020-11-28	04:05:00	14					
1143	2020-11-28	04:20:00						1
1144	2020-11-28	06:40:00						0
1145	2020-11-28	07:00:00					1	
1146	2020-11-28	07:00:00				1		
1147	2020-11-28	07:55:00	11					
1148	2020-11-28	08:35:00				1		
1149	2020-11-28	08:50:00	49					
1150	2020-11-28	09:40:00						1
1151	2020-11-28	10:30:00						0
1152	2020-11-28	11:05:00	14					
1153	2020-11-28	12:05:00						1
1154	2020-11-28	12:35:00						0
1155	2020-11-28	13:20:00	13					
1156	2020-11-28	14:15:00						1
1157	2020-11-28	15:20:00						0
1158	2020-11-28	15:30:00				1		
1159	2020-11-28	15:50:00	8					
1160	2020-11-28	17:50:00						1
1161	2020-11-28	18:10:00						0
1162	2020-11-28	18:30:00	6					
1163	2020-11-28	19:00:00				1		
1164	2020-11-28	19:15:00		120				
1165	2020-11-28	19:25:00	10					
1166	2020-11-28	19:55:00						1
1167	2020-11-28	21:10:00						0
1168	2020-11-28	21:30:00						1
1169	2020-11-28	22:40:00						0
1170	2020-11-28	22:45:00						1
1171	2020-11-28	22:45:00	166					
1172	2020-11-28	22:45:00				1		
1173	2020-11-28	22:45:00					1	
1174	2020-11-29	00:55:00						0
1175	2020-11-29	00:55:00				1		
1176	2020-11-29	01:05:00	150					
1177	2020-11-29	02:00:00						1
1178	2020-11-29	03:25:00						0
1179	2020-11-29	03:35:00	28					
1180	2020-11-29	04:05:00						1
1181	2020-11-29	05:35:00						0
1182	2020-11-29	05:35:00	81					
1183	2020-11-29	06:55:00						1
1184	2020-11-29	07:00:00						0
1185	2020-11-29	07:30:00				1		
1186	2020-11-29	07:30:00					1	
1187	2020-11-29	08:25:00	14					
1188	2020-11-29	08:45:00				1		
1189	2020-11-29	10:15:00						1
1190	2020-11-29	11:45:00						0
1191	2020-11-29	12:15:00	8					
1192	2020-11-29	13:30:00						1
1193	2020-11-29	14:15:00						0
1194	2020-11-29	14:25:00				1		
1195	2020-11-29	14:30:00	8					
1196	2020-11-29	15:40:00						1
1197	2020-11-29	16:20:00						0
1198	2020-11-29	17:20:00				1		
1199	2020-11-29	17:30:00	9					
1200	2020-11-29	18:20:00	12					
1201	2020-11-29	19:10:00				1		
1202	2020-11-29	19:20:00		120				
1203	2020-11-29	19:25:00	9					
1204	2020-11-29	19:35:00						1
1205	2020-11-29	19:55:00						0
1206	2020-11-29	19:55:00	6					
1207	2020-11-29	20:15:00						1
1208	2020-11-29	21:20:00						0
1209	2020-11-29	21:35:00						1
1210	2020-11-29	21:35:00	324					
1211	2020-11-29	21:35:00				1		
1212	2020-11-29	21:35:00					1	
1213	2020-11-30	02:15:00						0
1214	2020-11-30	02:20:00						1
1215	2020-11-30	02:35:00						0
1216	2020-11-30	02:35:00				1		
1217	2020-11-30	02:45:00	12					
1218	2020-11-30	04:35:00	16					
1219	2020-11-30	04:50:00						1
1220	2020-11-30	05:45:00	15					
1221	2020-11-30	05:45:00						0
1222	2020-11-30	06:00:00						1
1223	2020-11-30	07:45:00						0
1224	2020-11-30	07:55:00					1	
1225	2020-11-30	07:55:00				1		
1226	2020-11-30	08:10:00	7					
1227	2020-11-30	08:40:00				1		
1228	2020-11-30	09:15:00						1
1229	2020-11-30	09:45:00						0
1230	2020-11-30	10:35:00	14					
1231	2020-11-30	10:50:00						1
1232	2020-11-30	11:05:00						0
1233	2020-11-30	11:20:00				1		
1234	2020-11-30	12:15:00						1
1235	2020-11-30	12:40:00						0
1236	2020-11-30	13:00:00	11					
1237	2020-11-30	14:15:00						1
1238	2020-11-30	15:45:00						0
1239	2020-11-30	16:00:00	8					
1240	2020-11-30	18:00:00				1		
1241	2020-11-30	18:15:00	10					
1242	2020-11-30	19:45:00				1		
1243	2020-11-30	20:05:00		160				
1244	2020-11-30	20:15:00						1
1245	2020-11-30	20:35:00						0
1246	2020-11-30	20:45:00	15					
1247	2020-11-30	21:00:00						1
1248	2020-11-30	21:00:00	107					
1249	2020-11-30	21:00:00				1		
1250	2020-11-30	21:00:00					1	
