	date	time	mothermilk	milk	expressedmilk	small	big	sleep
794	2020-12-24	17:35:00				1		
795	2020-12-24	17:40:00	8					
796	2020-12-24	19:35:00				1		
797	2020-12-24	19:45:00	4					
798	2020-12-24	19:50:00		160				
799	2020-12-24	19:59:00						1
800	2020-12-24	19:59:00	56					
801	2020-12-24	19:59:00				1		
802	2020-12-24	19:59:00					1	
803	2020-12-25	05:10:00						0
804	2020-12-25	05:20:00						1
805	2020-12-25	06:15:00						0
806	2020-12-25	06:30:00				1		
807	2020-12-25	06:30:00	16					
808	2020-12-25	08:35:00				1		
809	2020-12-25	08:42:00						1
810	2020-12-25	09:10:00						0
811	2020-12-25	10:05:00	10					
812	2020-12-25	11:05:00						1
813	2020-12-25	12:10:00						0
814	2020-12-25	12:15:00				1		
815	2020-12-25	13:00:00	9					
816	2020-12-25	14:15:00						1
817	2020-12-25	14:55:00						0
818	2020-12-25	15:10:00				1		
819	2020-12-25	15:40:00						1
820	2020-12-25	16:20:00						0
821	2020-12-25	16:20:00	12					
822	2020-12-25	17:40:00				1		
823	2020-12-25	18:15:00	8					
824	2020-12-25	19:10:00		160				
825	2020-12-25	19:25:00				1		
826	2020-12-25	19:40:00	5					
827	2020-12-25	20:38:00						1
828	2020-12-25	23:50:00						0
829	2020-12-25	23:55:00						1
830	2020-12-25	23:55:00	60					
831	2020-12-25	23:55:00				1		
832	2020-12-25	23:55:00					1	
833	2020-12-26	04:30:00						0
834	2020-12-26	04:40:00						1
835	2020-12-26	06:30:00						0
836	2020-12-26	06:30:00				1		
837	2020-12-26	06:30:00					1	
838	2020-12-26	06:35:00	12					
839	2020-12-26	08:40:00						1
840	2020-12-26	11:00:00						0
841	2020-12-26	11:10:00				1		
842	2020-12-26	11:20:00	16					
843	2020-12-26	11:50:00				1		
844	2020-12-26	13:14:00						1
845	2020-12-26	14:30:00						0
846	2020-12-26	14:50:00				1		
847	2020-12-26	14:50:00	8					
848	2020-12-26	16:05:00				1		
849	2020-12-26	17:20:00						1
850	2020-12-26	18:00:00						0
851	2020-12-26	18:20:00	6					
852	2020-12-26	19:05:00		160				
853	2020-12-26	19:35:00	5					
854	2020-12-26	20:26:00						1
855	2020-12-26	20:26:00	47					
856	2020-12-26	20:26:00				1		
857	2020-12-26	20:26:00					1	
858	2020-12-27	05:50:00						0
859	2020-12-27	06:13:00						1
860	2020-12-27	07:15:00						0
861	2020-12-27	07:20:00				1		
862	2020-12-27	07:20:00	16					
863	2020-12-27	08:55:00						1
864	2020-12-27	09:45:00						0
865	2020-12-27	10:05:00	6					
866	2020-12-27	10:20:00				1		
867	2020-12-27	11:10:00				1		
868	2020-12-27	11:10:00					1	
869	2020-12-27	12:20:00						1
870	2020-12-27	12:55:00						0
871	2020-12-27	13:40:00	10					
872	2020-12-27	13:55:00				1		
873	2020-12-27	14:50:00						1
874	2020-12-27	16:15:00						0
875	2020-12-27	16:30:00				1		
876	2020-12-27	16:40:00	8					
877	2020-12-27	16:50:00				1		
878	2020-12-27	16:50:00					1	
879	2020-12-27	19:00:00		160				
880	2020-12-27	19:30:00	4					
881	2020-12-27	20:09:00						1
882	2020-12-27	20:09:00	44					
883	2020-12-27	20:09:00				1		
884	2020-12-27	20:09:00					1	
885	2020-12-28	06:00:00						0
886	2020-12-28	06:30:00						1
887	2020-12-28	07:00:00						0
888	2020-12-28	07:40:00				1		
889	2020-12-28	07:40:00	11					
890	2020-12-28	09:27:00						1
891	2020-12-28	10:20:00						0
892	2020-12-28	10:30:00	6					
893	2020-12-28	11:30:00				1		
894	2020-12-28	11:30:00					1	
895	2020-12-28	12:35:00						1
896	2020-12-28	13:00:00						0
897	2020-12-28	13:20:00	9					
898	2020-12-28	13:30:00				1		
899	2020-12-28	14:20:00						1
900	2020-12-28	14:50:00						0
901	2020-12-28	15:25:00					1	
902	2020-12-28	15:25:00				1		
903	2020-12-28	16:05:00	7					
904	2020-12-28	16:39:00						1
905	2020-12-28	17:30:00						0
906	2020-12-28	19:05:00		160				
907	2020-12-28	19:15:00				1		
908	2020-12-28	19:25:00	7					
909	2020-12-28	19:50:00						1
910	2020-12-28	20:25:00						0
911	2020-12-28	21:25:00						1
912	2020-12-28	21:25:00	40					
913	2020-12-28	21:25:00				1		
914	2020-12-28	21:25:00					1	
915	2020-12-29	06:40:00						0
916	2020-12-29	06:50:00				1		
917	2020-12-29	07:00:00	11					
918	2020-12-29	08:49:00						1
919	2020-12-29	09:30:00						0
920	2020-12-29	10:10:00	12					
921	2020-12-29	11:20:00				1		
922	2020-12-29	13:00:00	5					
923	2020-12-29	13:10:00						1
924	2020-12-29	13:35:00						0
925	2020-12-29	13:50:00						1
926	2020-12-29	14:45:00						0
927	2020-12-29	15:00:00				1		
928	2020-12-29	16:00:00	9					
929	2020-12-29	16:30:00				1		
930	2020-12-29	16:30:00					1	
931	2020-12-29	17:45:00				1		
932	2020-12-29	18:00:00						1
933	2020-12-29	18:15:00						0
934	2020-12-29	19:00:00		160				
935	2020-12-29	19:20:00	9					
936	2020-12-29	19:58:00						1
937	2020-12-29	19:58:00	46					
938	2020-12-29	19:58:00				1		
939	2020-12-29	19:58:00					1	
940	2020-12-30	06:40:00						0
941	2020-12-30	06:55:00				1		
942	2020-12-30	07:00:00	10					
943	2020-12-30	08:10:00						1
944	2020-12-30	09:00:00						0
945	2020-12-30	09:00:00				1		
946	2020-12-30	10:20:00	9					
947	2020-12-30	11:05:00				1		
948	2020-12-30	11:55:00						1
949	2020-12-30	12:35:00						0
950	2020-12-30	13:00:00	10					
951	2020-12-30	14:15:00				1		
952	2020-12-30	14:44:00						1
953	2020-12-30	15:20:00						0
954	2020-12-30	15:25:00				1		
955	2020-12-30	15:25:00					1	
956	2020-12-30	15:40:00	10					
957	2020-12-30	16:30:00				1		
958	2020-12-30	16:30:00					1	
959	2020-12-30	16:45:00						1
960	2020-12-30	17:25:00						0
961	2020-12-30	19:00:00		160				
962	2020-12-30	19:25:00	9					
963	2020-12-30	19:42:00						1
964	2020-12-30	19:42:00	49					
965	2020-12-30	19:42:00				1		
966	2020-12-30	19:42:00					1	
967	2020-12-31	06:00:00						0
968	2020-12-31	07:00:00	10					
969	2020-12-31	07:00:00				1		
970	2020-12-31	08:00:00				1		
971	2020-12-31	08:10:00						1
972	2020-12-31	09:00:00						0
973	2020-12-31	09:50:00	8					
974	2020-12-31	11:30:00				1		
975	2020-12-31	11:50:00						1
976	2020-12-31	12:10:00						0
977	2020-12-31	12:55:00	8					
978	2020-12-31	14:05:00						1
979	2020-12-31	15:15:00						0
980	2020-12-31	15:30:00				1		
981	2020-12-31	16:10:00	9					
982	2020-12-31	17:25:00						1
983	2020-12-31	17:30:00						0
984	2020-12-31	18:30:00				1		
985	2020-12-31	19:00:00		160				
986	2020-12-31	19:20:00	6					
987	2020-12-31	20:03:00						1
988	2020-12-31	20:03:00	42					
989	2020-12-31	20:03:00				1		
990	2020-12-31	20:03:00					1	
